"Income - Members > Maintenance Charges ( 301002 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
ME-2025-0000009,301011,Education & Training Fund,B 304,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000017,301011,Education & Training Fund,A 001,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000025,301011,Education & Training Fund,A 002,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000034,301011,Education & Training Fund,A 003,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000043,301011,Education & Training Fund,A 004,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000051,301011,Education & Training Fund,A 101,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000060,301011,Education & Training Fund,A 102,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000070,301011,Education & Training Fund,A 103,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000079,301011,Education & Training Fund,A 201,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000089,301011,Education & Training Fund,A 202,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000101,301011,Education & Training Fund,A 203,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000111,301011,Education & Training Fund,A 301,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000120,301011,Education & Training Fund,A 302,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000130,301011,Education & Training Fund,A 303,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000139,301011,Education & Training Fund,A 401,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000147,301011,Education & Training Fund,A 402,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000155,301011,Education & Training Fund,A 403,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000173,301011,Education & Training Fund,B 002,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000181,301011,Education & Training Fund,B 003,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000199,301011,Education & Training Fund,B 101,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000207,301011,Education & Training Fund,B 102,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000215,301011,Education & Training Fund,B 103,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000225,301011,Education & Training Fund,B 104,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000233,301011,Education & Training Fund,B 201,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000241,301011,Education & Training Fund,B 202,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000249,301011,Education & Training Fund,B 203,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000257,301011,Education & Training Fund,B 301,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000266,301011,Education & Training Fund,B 302,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000275,301011,Education & Training Fund,B 303,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000284,301011,Education & Training Fund,B 401,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000292,301011,Education & Training Fund,B 402,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000301,301011,Education & Training Fund,B 403,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000312,301011,Education & Training Fund,C 001,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000330,301011,Education & Training Fund,B 001,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000350,301011,Education & Training Fund,B 004,01-04-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000415,301011,Education & Training Fund,B 204,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000423,301011,Education & Training Fund,B 304,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000431,301011,Education & Training Fund,A 001,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000439,301011,Education & Training Fund,A 002,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000448,301011,Education & Training Fund,A 003,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000456,301011,Education & Training Fund,A 004,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000464,301011,Education & Training Fund,A 101,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000473,301011,Education & Training Fund,A 102,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000483,301011,Education & Training Fund,A 103,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000492,301011,Education & Training Fund,A 201,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000501,301011,Education & Training Fund,A 202,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000511,301011,Education & Training Fund,A 203,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000520,301011,Education & Training Fund,A 301,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000531,301011,Education & Training Fund,A 302,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000541,301011,Education & Training Fund,A 303,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000550,301011,Education & Training Fund,A 401,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000558,301011,Education & Training Fund,A 402,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000566,301011,Education & Training Fund,A 403,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000576,301011,Education & Training Fund,B 001,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000586,301011,Education & Training Fund,B 002,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000594,301011,Education & Training Fund,B 003,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000602,301011,Education & Training Fund,B 004,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000611,301011,Education & Training Fund,B 101,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000619,301011,Education & Training Fund,B 102,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000628,301011,Education & Training Fund,B 104,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000636,301011,Education & Training Fund,B 201,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000644,301011,Education & Training Fund,B 202,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000652,301011,Education & Training Fund,B 203,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000669,301011,Education & Training Fund,B 302,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000678,301011,Education & Training Fund,B 303,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000688,301011,Education & Training Fund,B 401,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000696,301011,Education & Training Fund,B 402,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000705,301011,Education & Training Fund,C 001,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000714,301011,Education & Training Fund,B 103,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000724,301011,Education & Training Fund,B 403,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000763,301011,Education & Training Fund,B 301,01-07-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000810,301011,Education & Training Fund,B 204,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000818,301011,Education & Training Fund,B 304,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000826,301011,Education & Training Fund,A 001,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000834,301011,Education & Training Fund,A 002,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000843,301011,Education & Training Fund,A 003,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000851,301011,Education & Training Fund,A 004,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000859,301011,Education & Training Fund,A 101,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000869,301011,Education & Training Fund,A 102,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000879,301011,Education & Training Fund,A 103,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000889,301011,Education & Training Fund,A 201,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000898,301011,Education & Training Fund,A 202,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000909,301011,Education & Training Fund,A 203,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000918,301011,Education & Training Fund,A 301,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000928,301011,Education & Training Fund,A 302,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000938,301011,Education & Training Fund,A 303,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000947,301011,Education & Training Fund,A 401,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000955,301011,Education & Training Fund,A 402,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000963,301011,Education & Training Fund,A 403,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000972,301011,Education & Training Fund,B 001,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000982,301011,Education & Training Fund,B 002,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000990,301011,Education & Training Fund,B 003,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0000998,301011,Education & Training Fund,B 004,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001007,301011,Education & Training Fund,B 101,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001015,301011,Education & Training Fund,B 102,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001023,301011,Education & Training Fund,B 103,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001032,301011,Education & Training Fund,B 104,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001040,301011,Education & Training Fund,B 201,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001048,301011,Education & Training Fund,B 202,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001056,301011,Education & Training Fund,B 203,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001064,301011,Education & Training Fund,B 301,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001074,301011,Education & Training Fund,B 302,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001084,301011,Education & Training Fund,B 303,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001094,301011,Education & Training Fund,B 401,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001102,301011,Education & Training Fund,B 402,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001111,301011,Education & Training Fund,B 403,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001120,301011,Education & Training Fund,C 001,01-10-2025,,,, Education & Training Fund ,301011,,30,
ME-2025-0001167,301011,Education & Training Fund,B 204,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001175,301011,Education & Training Fund,B 304,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001184,301011,Education & Training Fund,A 001,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001192,301011,Education & Training Fund,A 002,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001201,301011,Education & Training Fund,A 003,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001209,301011,Education & Training Fund,A 004,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001218,301011,Education & Training Fund,A 101,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001227,301011,Education & Training Fund,A 102,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001237,301011,Education & Training Fund,A 103,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001246,301011,Education & Training Fund,A 201,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001256,301011,Education & Training Fund,A 202,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001274,301011,Education & Training Fund,A 301,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001284,301011,Education & Training Fund,A 302,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001294,301011,Education & Training Fund,A 303,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001303,301011,Education & Training Fund,A 401,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001311,301011,Education & Training Fund,A 402,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001319,301011,Education & Training Fund,A 403,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001328,301011,Education & Training Fund,B 001,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001337,301011,Education & Training Fund,B 002,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001345,301011,Education & Training Fund,B 003,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001355,301011,Education & Training Fund,B 004,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001364,301011,Education & Training Fund,B 101,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001372,301011,Education & Training Fund,B 102,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001380,301011,Education & Training Fund,B 103,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001389,301011,Education & Training Fund,B 104,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001397,301011,Education & Training Fund,B 201,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001405,301011,Education & Training Fund,B 202,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001413,301011,Education & Training Fund,B 203,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001421,301011,Education & Training Fund,B 301,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001431,301011,Education & Training Fund,B 302,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001441,301011,Education & Training Fund,B 303,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001450,301011,Education & Training Fund,B 401,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001458,301011,Education & Training Fund,B 402,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001468,301011,Education & Training Fund,B 403,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001479,301011,Education & Training Fund,C 001,01-01-2026,,,, Education & Training Fund ,301011,,30,
ME-2025-0001511,301011,Education & Training Fund,A 203,01-01-2026,,,, Education & Training Fund ,301011,,30,
JE-2025-0000046,301011,Education & Training Fund,,31-03-2026,Being members contribution during FY 25-26 trfd to liability,,, Education & Training Fund ,301011,4320.00,,

"","","","","","","","","","","4320","4320",

"Income - Members > Late Payment Interest ( 301012 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Late Payment Interest ","301012","","",
ME-2025-0000033,301012,Late Payment Interest,A 002,01-04-2025,,,, Late Payment Interest ,301012,,218,
ME-2025-0000447,301012,Late Payment Interest,A 002,01-07-2025,,,, Late Payment Interest ,301012,,347,
ME-2025-0000585,301012,Late Payment Interest,B 001,01-07-2025,,,, Late Payment Interest ,301012,,14,
ME-2025-0000842,301012,Late Payment Interest,A 002,01-10-2025,,,, Late Payment Interest ,301012,,485,
ME-2025-0000868,301012,Late Payment Interest,A 101,01-10-2025,,,, Late Payment Interest ,301012,,24,
ME-2025-0000887,301012,Late Payment Interest,A 103,01-10-2025,,,, Late Payment Interest ,301012,,23,
ME-2025-0000981,301012,Late Payment Interest,B 001,01-10-2025,,,, Late Payment Interest ,301012,,30,
ME-2025-0001183,301012,Late Payment Interest,B 304,01-01-2026,,,, Late Payment Interest ,301012,,46,
ME-2025-0001200,301012,Late Payment Interest,A 002,01-01-2026,,,, Late Payment Interest ,301012,,616,
ME-2025-0001217,301012,Late Payment Interest,A 004,01-01-2026,,,, Late Payment Interest ,301012,,44,
ME-2025-0001254,301012,Late Payment Interest,A 201,01-01-2026,,,, Late Payment Interest ,301012,,49,
ME-2025-0001439,301012,Late Payment Interest,B 302,01-01-2026,,,, Late Payment Interest ,301012,,20,
ME-2025-0001466,301012,Late Payment Interest,B 402,01-01-2026,,,, Late Payment Interest ,301012,,34,
ME-2025-0001477,301012,Late Payment Interest,B 403,01-01-2026,,,, Late Payment Interest ,301012,,52,
ME-2025-0001565,301012,Late Payment Interest,A 004,06-03-2026,Accrued Late Payment Fees as of 06-03-2026,,, Late Payment Interest ,301012,,97,
ME-2025-0001569,301012,Late Payment Interest,A 201,16-03-2026,Accrued Late Payment Fees as of 16-03-2026,,, Late Payment Interest ,301012,,138,
ME-2025-0001575,301012,Late Payment Interest,A 201,31-03-2026,Accrued Late Payment Fees as of 31-03-2026,,, Late Payment Interest ,301012,,48,
ME-2025-0001576,301012,Late Payment Interest,A 201,31-03-2026,,,, Late Payment Interest ,301012,,2,

"Balance : 2287(Credit)","","","","","","","","","","0","2287",

"Income - Members > Insurance Charges ( 301016 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Insurance Charges ","301016","","",
ME-2025-0000003,301016,Insurance Charges,B 204,01-04-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000011,301016,Insurance Charges,B 304,01-04-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000019,301016,Insurance Charges,A 001,01-04-2025,,,, Insurance Charges ,301016,,97,
ME-2025-0000027,301016,Insurance Charges,A 002,01-04-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000036,301016,Insurance Charges,A 003,01-04-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000045,301016,Insurance Charges,A 004,01-04-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000053,301016,Insurance Charges,A 101,01-04-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000062,301016,Insurance Charges,A 102,01-04-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000072,301016,Insurance Charges,A 103,01-04-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000081,301016,Insurance Charges,A 201,01-04-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000091,301016,Insurance Charges,A 202,01-04-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000103,301016,Insurance Charges,A 203,01-04-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000113,301016,Insurance Charges,A 301,01-04-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000122,301016,Insurance Charges,A 302,01-04-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000132,301016,Insurance Charges,A 303,01-04-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000141,301016,Insurance Charges,A 401,01-04-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000149,301016,Insurance Charges,A 402,01-04-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000157,301016,Insurance Charges,A 403,01-04-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000175,301016,Insurance Charges,B 002,01-04-2025,,,, Insurance Charges ,301016,,65,
ME-2025-0000183,301016,Insurance Charges,B 003,01-04-2025,,,, Insurance Charges ,301016,,98,
ME-2025-0000201,301016,Insurance Charges,B 101,01-04-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000209,301016,Insurance Charges,B 102,01-04-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000217,301016,Insurance Charges,B 103,01-04-2025,,,, Insurance Charges ,301016,,127,
ME-2025-0000227,301016,Insurance Charges,B 104,01-04-2025,,,, Insurance Charges ,301016,,74,
ME-2025-0000235,301016,Insurance Charges,B 201,01-04-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000243,301016,Insurance Charges,B 202,01-04-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000251,301016,Insurance Charges,B 203,01-04-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000259,301016,Insurance Charges,B 301,01-04-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000268,301016,Insurance Charges,B 302,01-04-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000277,301016,Insurance Charges,B 303,01-04-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000286,301016,Insurance Charges,B 401,01-04-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000294,301016,Insurance Charges,B 402,01-04-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000304,301016,Insurance Charges,B 403,01-04-2025,,,, Insurance Charges ,301016,,127,
ME-2025-0000314,301016,Insurance Charges,C 001,01-04-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000333,301016,Insurance Charges,B 001,01-04-2025,,,, Insurance Charges ,301016,,98,
ME-2025-0000352,301016,Insurance Charges,B 004,01-04-2025,,,, Insurance Charges ,301016,,95,
ME-2025-0000417,301016,Insurance Charges,B 204,01-07-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000425,301016,Insurance Charges,B 304,01-07-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000433,301016,Insurance Charges,A 001,01-07-2025,,,, Insurance Charges ,301016,,97,
ME-2025-0000441,301016,Insurance Charges,A 002,01-07-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000450,301016,Insurance Charges,A 003,01-07-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000458,301016,Insurance Charges,A 004,01-07-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000466,301016,Insurance Charges,A 101,01-07-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000475,301016,Insurance Charges,A 102,01-07-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000485,301016,Insurance Charges,A 103,01-07-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000494,301016,Insurance Charges,A 201,01-07-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000503,301016,Insurance Charges,A 202,01-07-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000513,301016,Insurance Charges,A 203,01-07-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000522,301016,Insurance Charges,A 301,01-07-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000533,301016,Insurance Charges,A 302,01-07-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000543,301016,Insurance Charges,A 303,01-07-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000552,301016,Insurance Charges,A 401,01-07-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000560,301016,Insurance Charges,A 402,01-07-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000568,301016,Insurance Charges,A 403,01-07-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000578,301016,Insurance Charges,B 001,01-07-2025,,,, Insurance Charges ,301016,,98,
ME-2025-0000588,301016,Insurance Charges,B 002,01-07-2025,,,, Insurance Charges ,301016,,65,
ME-2025-0000596,301016,Insurance Charges,B 003,01-07-2025,,,, Insurance Charges ,301016,,98,
ME-2025-0000604,301016,Insurance Charges,B 004,01-07-2025,,,, Insurance Charges ,301016,,95,
ME-2025-0000613,301016,Insurance Charges,B 101,01-07-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000621,301016,Insurance Charges,B 102,01-07-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000630,301016,Insurance Charges,B 104,01-07-2025,,,, Insurance Charges ,301016,,74,
ME-2025-0000638,301016,Insurance Charges,B 201,01-07-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000646,301016,Insurance Charges,B 202,01-07-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000654,301016,Insurance Charges,B 203,01-07-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000671,301016,Insurance Charges,B 302,01-07-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000681,301016,Insurance Charges,B 303,01-07-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000690,301016,Insurance Charges,B 401,01-07-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000698,301016,Insurance Charges,B 402,01-07-2025,,,, Insurance Charges ,301016,,69,
ME-2025-0000707,301016,Insurance Charges,C 001,01-07-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000716,301016,Insurance Charges,B 103,01-07-2025,,,, Insurance Charges ,301016,,127,
ME-2025-0000726,301016,Insurance Charges,B 403,01-07-2025,,,, Insurance Charges ,301016,,127,
ME-2025-0000765,301016,Insurance Charges,B 301,01-07-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0000812,301016,Insurance Charges,B 204,01-10-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000820,301016,Insurance Charges,B 304,01-10-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000828,301016,Insurance Charges,A 001,01-10-2025,,,, Insurance Charges ,301016,,97,
ME-2025-0000836,301016,Insurance Charges,A 002,01-10-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000845,301016,Insurance Charges,A 003,01-10-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000853,301016,Insurance Charges,A 004,01-10-2025,,,, Insurance Charges ,301016,,57,
ME-2025-0000861,301016,Insurance Charges,A 101,01-10-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000871,301016,Insurance Charges,A 102,01-10-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000881,301016,Insurance Charges,A 103,01-10-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000891,301016,Insurance Charges,A 201,01-10-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000901,301016,Insurance Charges,A 202,01-10-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000911,301016,Insurance Charges,A 203,01-10-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000920,301016,Insurance Charges,A 301,01-10-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000930,301016,Insurance Charges,A 302,01-10-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000940,301016,Insurance Charges,A 303,01-10-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000949,301016,Insurance Charges,A 401,01-10-2025,,,, Insurance Charges ,301016,,107,
ME-2025-0000957,301016,Insurance Charges,A 402,01-10-2025,,,, Insurance Charges ,301016,,81,
ME-2025-0000965,301016,Insurance Charges,A 403,01-10-2025,,,, Insurance Charges ,301016,,99,
ME-2025-0000974,301016,Insurance Charges,B 001,01-10-2025,,,, Insurance Charges ,301016,,98,
ME-2025-0000984,301016,Insurance Charges,B 002,01-10-2025,,,, Insurance Charges ,301016,,65,
ME-2025-0000992,301016,Insurance Charges,B 003,01-10-2025,,,, Insurance Charges ,301016,,98,
ME-2025-0001000,301016,Insurance Charges,B 004,01-10-2025,,,, Insurance Charges ,301016,,95,
ME-2025-0001009,301016,Insurance Charges,B 101,01-10-2025,,,, Insurance Charges ,301016,,102,
ME-2025-0001017,301016,Insurance Charges,B 102,01-10-2025,,,, Insurance Charges ,301016,,69,
