"Assets > Saraswat Co-op. Bank - 152200100051919 ( 101001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
ME-2025-0001548,301009 301011 301003 301016 304005 301002 304004 304001 301004,2 wheeler Parking Charges Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,A 103,06-02-2026,UPI recd agst bill no.130 dt.01.01.26,603726528162,ICICIBANK, Saraswat Co-op. Bank - 152200100051919 ,101001,3144.00,,
ME-2025-0001549,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 102,07-02-2026,NEFT recd agst bill no.145 dt.01.01.26,HDFCH00790829395,HDFC BANK, Saraswat Co-op. Bank - 152200100051919 ,101001,2891.00,,
ME-2025-0001550,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 002,10-02-2026,UPI recd agst bill no.141 dt.01.01.26,118462228973,canara bank, Saraswat Co-op. Bank - 152200100051919 ,101001,2876.00,,
ME-2025-0001551,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 101,12-02-2026,NEFT recd agst bill no.144 dt.01.01.26,IN12604323464752,N.A., Saraswat Co-op. Bank - 152200100051919 ,101001,3004.00,,
ME-2025-0001529,301011 304001 301016 304005 304004 301003 301004 301002,Education & Training Fund Sinking Fund Insurance Charges Legal Fund Repair & Maintenance Painting Fund Electricity Charges Water Charges Maintenance Charges,B 401,13-02-2026,NEFT recd agst bill 154 dt. 01.01.2026,HDFCH00803125629,HDFC BANK , Saraswat Co-op. Bank - 152200100051919 ,101001,3004.00,,
ME-2025-0001552,301011 301003 301016 304005 301002 304004 304001 301004 301007,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges Non Occupancy Charges,B 004,13-02-2026,UPI  recd agst bill no.143 dt.01.01.26,604474840584,N.A., Saraswat Co-op. Bank - 152200100051919 ,101001,3227.00,,
ME-2025-0001553,301011 301003 301016 304005 301002 305002 301007 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Nominal Membership Non Occupancy Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,A 203,16-02-2026,IMPS recd agst bill no.159 dt.01.01.26,604711507279,N.A., Saraswat Co-op. Bank - 152200100051919 ,101001,3077.00,,
ME-2025-0001554,301011 301003 301016 304005 301002 305002 304004 304001 301004 301007,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Nominal Membership Repair & Maintenance Painting Fund Sinking Fund Water Charges Non Occupancy Charges,B 003,18-02-2026,UPI recd agst bill no.142 dt.01.01.26,641565993323,svc bank, Saraswat Co-op. Bank - 152200100051919 ,101001,3437.00,,
ME-2025-0001555,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,A 401,24-02-2026,NEFT recd agst bill no.137 dt.01.01.26,BARBR26055197868,bank of baroda, Saraswat Co-op. Bank - 152200100051919 ,101001,3021.00,,
ME-2025-0001556,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,A 402,26-02-2026,UPI recd agst bill no.138 dt.01.01.26,119204163421,bank of baroda, Saraswat Co-op. Bank - 152200100051919 ,101001,2933.00,,
ME-2025-0001559,301012 301019 301011 301003 301016 304005 301002 304004 304001 301004 301020,Late Payment Interest 4 wheeler Parking Charges Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges 4 wheeler Parking Charges Education & Training Fund Electricity Charges Guest Parking Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 403,27-02-2026,UPI recd agst bill no.156 dt.01.01.26,642414875073,HDFC BANK, Saraswat Co-op. Bank - 152200100051919 ,101001,6880.00,,
ME-2025-0001563,301012 301011 301003 301016 304005 301002 304004 304001 301004,Late Payment Interest Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 304,27-02-2026,UPI recd agst bill no.123 dt.01.01.26,642458482203,HDFC BANK, Saraswat Co-op. Bank - 152200100051919 ,101001,6048.00,,
ME-2025-0001564,301019 301011 301003 301016 304005 301002 304004 304001 301004 301007,4 wheeler Parking Charges Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges Non Occupancy Charges,C 001,27-02-2026,IMPS recd agst bill no.157 dt.01.01.26,NA,N.A., Saraswat Co-op. Bank - 152200100051919 ,101001,4769.00,,
ME-2025-0001533,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 204,28-02-2026,CH recd agst bill no.122 dt.01.01.26,000270,HDFC BANK, Saraswat Co-op. Bank - 152200100051919 ,101001,3001.00,,
ME-2025-0001534,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 201,28-02-2026,Ch recd agst bill no.148 dt.01.01.26,980741,Indian Overseas bank, Saraswat Co-op. Bank - 152200100051919 ,101001,3004.00,,
ME-2025-0001535,301009 301011 301003 301016 304005 301002 304004 304001 301004,2 wheeler Parking Charges Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 104,28-02-2026,Ch recd agst bill no.147 dt.01.01.26,000018,Bank of Baroda`, Saraswat Co-op. Bank - 152200100051919 ,101001,3058.00,,
ME-2025-0001536,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 203,28-02-2026,Ch recd agst bill no.150 dt.01.01.26,000193,Bank of Baroda`, Saraswat Co-op. Bank - 152200100051919 ,101001,3002.00,,
ME-2025-0001537,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 103,28-02-2026,Ch recd agst bill no.146 dt.01.01.26,522683,Citizen Credit Bank, Saraswat Co-op. Bank - 152200100051919 ,101001,3089.00,,
ME-2025-0001538,301009 301011 301003 301016 304005 301002 304004 304001 301004,2 wheeler Parking Charges Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,A 302,28-02-2026,Ch recd agst bill no.135 dt.01.01.26,975623,Bharat co-op bank, Saraswat Co-op. Bank - 152200100051919 ,101001,3083.00,,
ME-2025-0001539,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,A 003,28-02-2026,Ch recd agst bill no.126 dt.01.01.26,000026,Bank of Baroda`, Saraswat Co-op. Bank - 152200100051919 ,101001,2851.00,,
ME-2025-0001540,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,A 001,28-02-2026,Ch recd agst bill no.124 dt.01.01.26,194613,Sarswat Bank, Saraswat Co-op. Bank - 152200100051919 ,101001,2987.00,,
ME-2025-0001541,301011 301003 301016 304005 301002 304004 304001 301004 301007,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges Non Occupancy Charges,B 301,28-02-2026,Ch recd agst bill no.151 dt.01.01.26,000076,Bank of Baroda`, Saraswat Co-op. Bank - 152200100051919 ,101001,3252.00,,
ME-2025-0001542,301011 301003 301016 304005 301002 304004 304001 301004,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges,B 202,28-02-2026,Ch recd agst bill no.149 dt.01.01.26,594747,Citizen Credit Bank, Saraswat Co-op. Bank - 152200100051919 ,101001,2891.00,,
ME-2025-0001561,301011 301003 301016 304005 301002 304004 304001 301004 301007,Education & Training Fund Electricity Charges Insurance Charges Legal Fund Maintenance Charges Repair & Maintenance Painting Fund Sinking Fund Water Charges Non Occupancy Charges,B 001,28-02-2026,NEFT recd agst bill no.140 dt.01.01.26,INDBH28024320793,indian bank, Saraswat Co-op. Bank - 152200100051919 ,101001,3237.00,,
EE-2025-0000219,401001,Salary Expenses,Sweeper,28-02-2026,being Feb-26 salary paid,213253,, Saraswat Co-op. Bank - 152200100051919 ,101001,,4000,
EE-2025-0000152,408011,Bank Charges,Unassigned,02-03-2026,Ch book issue charges,N/A,, Saraswat Co-op. Bank - 152200100051919 ,101001,,295,
EE-2025-0000221,407008,Insurance Expenses,The New India Assurance Co. Ltd.,02-03-2026,Being insurance premium paid,213254,, Saraswat Co-op. Bank - 152200100051919 ,101001,,7781,
EE-2025-0000241,403001,Electricity Expenses,Tata Power,03-03-2026,being Feb-26 bil paid,NA,, Saraswat Co-op. Bank - 152200100051919 ,101001,,2289,
EE-2025-0000243,403001,Electricity Expenses,Tata Power,04-03-2026,being Feb-26 bil paid,NA,, Saraswat Co-op. Bank - 152200100051919 ,101001,,3571,
ME-2025-0001567,301012 304001 301002 301004 301003 304005 304004 301016 301011,Late Payment Interest Sinking Fund Maintenance Charges Water Charges Electricity Charges Legal Fund Repair & Maintenance Painting Fund Insurance Charges Late Payment Interest Education & Training Fund Education & Training Fund Maintenance Charges Water Charges Electricity Charges Legal Fund Repair & Maintenance Painting Fund Insurance Charges Sinking Fund,A 004,06-03-2026,IMPS recd agst bill 127 dt. 01.01.26,260665274308,Federal Bank, Saraswat Co-op. Bank - 152200100051919 ,101001,5843.00,,
ME-2025-0001573,305001 305008,Entrance Fee Share Transfer Fee,B 004,22-03-2026,Chq recd agst Share Transfer & Entrance fees,468936,Citizen Credit Bank, Saraswat Co-op. Bank - 152200100051919 ,101001,600.00,,
ME-2025-0001574,305010,Transfer Premium,B 004,22-03-2026,Chq recd agst Transfer Premium,468935,Citizen Credit Bank, Saraswat Co-op. Bank - 152200100051919 ,101001,25000.00,,
ME-2025-0001578,206003,Refundable Deposit,B 004,27-03-2026,Refunded to Member,213256,, Saraswat Co-op. Bank - 152200100051919 ,101001,,2000,
BE-2025-0000004,0,Bank Transfer,,30-03-2026,Being cash withdrawn,213258,, Saraswat Co-op. Bank - 152200100051919 ,101001,,2000,
ME-2025-0001577,301012 304001 301002 301004 301003 301009 304004 304005 301016 301011,Late Payment Interest Late Payment Interest Late Payment Interest Sinking Fund Maintenance Charges Water Charges Electricity Charges 2 wheeler Parking Charges Repair & Maintenance Painting Fund Legal Fund Insurance Charges Late Payment Interest Education & Training Fund Education & Training Fund Maintenance Charges Water Charges Electricity Charges 2 wheeler Parking Charges Repair & Maintenance Painting Fund Legal Fund Insurance Charges Sinking Fund,A 201,31-03-2026,Ch recd agst bill 131 dt. 01.01.26,333656,Model Bank, Saraswat Co-op. Bank - 152200100051919 ,101001,6700.00,,
EE-2025-0000245,406008,Repair Maintenance - Others,Renova Constructions,31-03-2026,Being bill paid,213259,, Saraswat Co-op. Bank - 152200100051919 ,101001,,8000,
EE-2025-0000247,401001,Salary Expenses,Sweeper,31-03-2026,Being Mar 26 salary paid,213260,, Saraswat Co-op. Bank - 152200100051919 ,101001,,4000,
EE-2025-0000250,408010,Professional Fees,Ivan Rosario,31-03-2026,Being bills paid,213257,, Saraswat Co-op. Bank - 152200100051919 ,101001,,3540,
JE-2025-0000001,101001,Saraswat Co-op. Bank - 152200100051919,,29-04-2025,Being interest on FD   TD1000772659 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,11.00,,
JE-2025-0000015,101001,Saraswat Co-op. Bank - 152200100051919,,17-06-2025,Being FD  TD1001126438 redeemed and recd in bank - PF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,10364.00,,
JE-2025-0000016,101001,Saraswat Co-op. Bank - 152200100051919,,18-06-2025,Being FD   TD1001126443 redeemed and recd in bank - LF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,9330.00,,
JE-2025-0000106,101001,Saraswat Co-op. Bank - 152200100051919,,18-06-2025,Being FD   TD1000290759 02 redeemed on maturity - LF,,, Saraswat Co-op. Bank - 152200100051919 ,101001,150812.00,,
JE-2025-0000017,101001,Saraswat Co-op. Bank - 152200100051919,,19-06-2025,Being FD   TD1001126336 redeemed and received in bank - SF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,9285.00,,
JE-2025-0000018,101001,Saraswat Co-op. Bank - 152200100051919,,19-06-2025,Being FD TD1001126341 redeemed and received in bank - PF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,26047.00,,
JE-2025-0000019,101001,Saraswat Co-op. Bank - 152200100051919,,19-06-2025,Being FD   TD1001126389 redeemed and recieved in bank - LF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,23485.00,,
JE-2025-0000021,101001,Saraswat Co-op. Bank - 152200100051919,,20-06-2025,Being FD   TD0000415625 01 redemeed and renewed in bank - SF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,6165.00,,
JE-2025-0000146,101001,Saraswat Co-op. Bank - 152200100051919,,20-06-2025,Being FD TD0000415622 01 redeemed & recd in bank SF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,10111.00,,
JE-2025-0000117,101001,Saraswat Co-op. Bank - 152200100051919,,21-06-2025,Being FD   TD1001116944 redeemed on maturity - SF,,, Saraswat Co-op. Bank - 152200100051919 ,101001,7114.00,,
JE-2025-0000027,101001,Saraswat Co-op. Bank - 152200100051919,,27-06-2025,Being new FDs made vide ch.   187368,,, Saraswat Co-op. Bank - 152200100051919 ,101001,,371622.00,
JE-2025-0000002,101001,Saraswat Co-op. Bank - 152200100051919,,30-06-2025,Being Int pd saving A c 152220010051919 01.04.25 to 30.06.25,,, Saraswat Co-op. Bank - 152200100051919 ,101001,2371.00,,
JE-2025-0000143,101001,Saraswat Co-op. Bank - 152200100051919,,30-06-2025,Being int recd on FD   TD0000400904 - SC SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,142.00,,
JE-2025-0000147,101001,Saraswat Co-op. Bank - 152200100051919,,30-06-2025,Being int recd on FD TD1000225977 SC SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,141.00,,
JE-2025-0000151,101001,Saraswat Co-op. Bank - 152200100051919,,30-06-2025,Being int recd on FD TD1000295859 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,133.00,,
JE-2025-0000155,101001,Saraswat Co-op. Bank - 152200100051919,,30-06-2025,Being int recd on Fd TD1000346250 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,63.00,,
JE-2025-0000159,101001,Saraswat Co-op. Bank - 152200100051919,,30-06-2025,Being int recd on FD  TD1000717591 - LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,101.00,,
JE-2025-0000008,101001,Saraswat Co-op. Bank - 152200100051919,,30-09-2025,Being int recd on  152200100051919 from 01.07.25 to 30.09.25 - SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,1411.00,,
JE-2025-0000145,101001,Saraswat Co-op. Bank - 152200100051919,,30-09-2025,Being int recd on Fd TD0000400904 SC SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,142.00,,
JE-2025-0000148,101001,Saraswat Co-op. Bank - 152200100051919,,30-09-2025,Being int recd on FD TD1000225977 SC SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,143.00,,
JE-2025-0000154,101001,Saraswat Co-op. Bank - 152200100051919,,30-09-2025,Being int recd on FD TD1000295859 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,128.00,,
JE-2025-0000158,101001,Saraswat Co-op. Bank - 152200100051919,,30-09-2025,Being int recd on Fd TD1000346250 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,63.00,,
JE-2025-0000160,101001,Saraswat Co-op. Bank - 152200100051919,,30-09-2025,Being int recd on FD  TD1000717591 - LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,102.00,,
JE-2025-0000009,101001,Saraswat Co-op. Bank - 152200100051919,,31-12-2025,Being int recd on fixed deposit TD0000400904 SC SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,141.00,,
JE-2025-0000014,101001,Saraswat Co-op. Bank - 152200100051919,,31-12-2025,Being interest recd on saving account   01.10.25 to 31.12.25  - scb,,, Saraswat Co-op. Bank - 152200100051919 ,101001,1531.00,,
JE-2025-0000150,101001,Saraswat Co-op. Bank - 152200100051919,,31-12-2025,Being int recd on FD TD1000225977 SC SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,141.00,,
JE-2025-0000153,101001,Saraswat Co-op. Bank - 152200100051919,,31-12-2025,Being int recd on FD TD1000295859 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,126.00,,
JE-2025-0000157,101001,Saraswat Co-op. Bank - 152200100051919,,31-12-2025,Being int recd on Fd TD1000346250 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,63.00,,
JE-2025-0000161,101001,Saraswat Co-op. Bank - 152200100051919,,31-12-2025,Being int recd on FD  TD1000717591 - LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,100.00,,
JE-2025-0000034,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD   TD 1000772659 redeemed on maturity - LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,2097.00,,
JE-2025-0000036,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD  TD1000717527 redeemed and recd in bank - PF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,28902.00,,
JE-2025-0000041,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD   TD1001840779 redeemed and recd in bank - SF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,8682.00,,
JE-2025-0000102,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD 415611 renewed and remade SCB - SF,,, Saraswat Co-op. Bank - 152200100051919 ,101001,12101.00,,
JE-2025-0000107,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD   TD1000717518 redeemed and recd in bank - SF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,9632.00,,
JE-2025-0000108,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD 721221 renewed and recd SCB - PF,,, Saraswat Co-op. Bank - 152200100051919 ,101001,22958.00,,
JE-2025-0000109,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD   TD1000721256 redeemed and recd in bank - SF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,3799.00,,
JE-2025-0000111,101001,Saraswat Co-op. Bank - 152200100051919,,23-03-2026,Being FD   TD1000772667 redeemed and recd in bank - SF SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,10074.00,,
JE-2025-0000053,101001,Saraswat Co-op. Bank - 152200100051919,,27-03-2026,Being new FDs made vide ch.   213255,,, Saraswat Co-op. Bank - 152200100051919 ,101001,,192395.00,
JE-2025-0000054,101001,Saraswat Co-op. Bank - 152200100051919,,31-03-2026,Being interest recd from Jan to Mar 2026 - SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,1689.00,,
JE-2025-0000144,101001,Saraswat Co-op. Bank - 152200100051919,,31-03-2026,Being interest on sweep  TD0000400904 SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,142.00,,
JE-2025-0000149,101001,Saraswat Co-op. Bank - 152200100051919,,31-03-2026,Being int recd on FD TD1000225977 SC SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,142.00,,
JE-2025-0000152,101001,Saraswat Co-op. Bank - 152200100051919,,31-03-2026,Being int recd on FD TD1000295859 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,126.00,,
JE-2025-0000156,101001,Saraswat Co-op. Bank - 152200100051919,,31-03-2026,Being int recd on Fd TD1000346250 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,63.00,,
JE-2025-0000162,101001,Saraswat Co-op. Bank - 152200100051919,,31-03-2026,Being int recd on FD  TD1000717591 - LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,102.00,,
JE-2025-0000164,101001,Saraswat Co-op. Bank - 152200100051919,,31-03-2026,Being interest on FD   TD1002073097 LL SCB,,, Saraswat Co-op. Bank - 152200100051919 ,101001,5.00,,

"Balance : 203659.25(Debit)","","","","","","","","","","1175265.75","971606.5",

"Assets > Cash in hand ( 102001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Cash in hand ","102001","2056","",
EE-2025-0000097,406008,Repair Maintenance - Others,Unassigned,07-04-2025,Being payment towards changing of lab in B-wing,N.A.,, Cash in hand ,102001,,300,
EE-2025-0000099,407002,House Keeping Expenses,Unassigned,08-04-2025,Being cash paid for purchase of 2 Brooms,N.A.,, Cash in hand ,102001,,300,
EE-2025-0000101,407006,Office Expenses,Unassigned,28-05-2025,Being purchase of water for office,N.A.,, Cash in hand ,102001,,214,
EE-2025-0000103,408006,Conveyance Charges,Unassigned,07-06-2025,Being conveyance charges paid for go to bank,N.A.,, Cash in hand ,102001,,52,
EE-2025-0000105,408006,Conveyance Charges,Unassigned,20-06-2025,Being paid for purchase of LED for B-wing ground floor,N.A.,, Cash in hand ,102001,,170,
EE-2025-0000107,408003,Printing & Stationary,Unassigned,20-06-2025,Being cash paid for photocopies & printout of letter & AGM minutes,N.A.,31720, Cash in hand ,102001,,104,
EE-2025-0000109,408006,Conveyance Charges,Unassigned,25-07-2025,Being conveyance charges paid,N.A.,, Cash in hand ,102001,,668,
BE-2025-0000001,0,Bank Transfer,,29-07-2025,Being cash  withdrawn,187371,, Cash in hand ,102001,10000.00,,
EE-2025-0000111,408006,Conveyance Charges,Unassigned,29-07-2025,Being cash paid for go to bank,N.A.,, Cash in hand ,102001,,54,
EE-2025-0000113,406007,Repair Maintenance - Electrical,Unassigned,29-07-2025,Being purchase of 2 wire,N.A.,, Cash in hand ,102001,,220,
EE-2025-0000115,407002,House Keeping Expenses,Unassigned,29-07-2025,Being cleaning charges paid,N.A.,, Cash in hand ,102001,,1500,
EE-2025-0000117,407002,House Keeping Expenses,Unassigned,30-07-2025,Being cleaning charges paid,N.A.,, Cash in hand ,102001,,1500,
EE-2025-0000119,407002,House Keeping Expenses,Unassigned,31-07-2025,Being cleaning charges paid,N.A.,, Cash in hand ,102001,,1500,
EE-2025-0000121,407002,House Keeping Expenses,Unassigned,31-07-2025,Being cleaning charges paid,N.A.,, Cash in hand ,102001,,500,
EE-2025-0000123,407002,House Keeping Expenses,Unassigned,31-07-2025,Being bleaching powder & other material purchase,N.A.,, Cash in hand ,102001,,1430,
EE-2025-0000125,407002,House Keeping Expenses,Unassigned,31-07-2025,Being bleaching powder & other material purchase,N.A.,, Cash in hand ,102001,,1430,
EE-2025-0000127,408006,Conveyance Charges,Unassigned,07-08-2025,Being conveyance charges paid,N.A.,, Cash in hand ,102001,,52,
EE-2025-0000129,408006,Conveyance Charges,Unassigned,14-08-2025,Being travelling charges paid,N.A.,, Cash in hand ,102001,,438,
EE-2025-0000131,408003,Printing & Stationary,Unassigned,15-08-2025,Being Stamp Pad & Xerox charges paid,N.A.,, Cash in hand ,102001,,55,
EE-2025-0000133,408003,Printing & Stationary,Unassigned,21-08-2025,Being Xerox & notice board print,N.A.,, Cash in hand ,102001,,85,
EE-2025-0000135,407002,House Keeping Expenses,Unassigned,03-09-2025,Being AGM meeting room cleaning,N.A.,, Cash in hand ,102001,,1500,
BE-2025-0000002,0,Bank Transfer,,04-09-2025,Being cash  withdrawn,187379,, Cash in hand ,102001,7000.00,,
EE-2025-0000139,406001,Garden Maintenance Expenses,Unassigned,04-09-2025,Being tree branches cutting,N.A.,31720, Cash in hand ,102001,,1500,
EE-2025-0000137,408005,Meeting Expenses,Unassigned,07-09-2025,Being charges paid for shifting table  chair & fans for AGM,N.A.,, Cash in hand ,102001,,1500,
EE-2025-0000141,408003,Printing & Stationary,Unassigned,23-09-2025,Being Xerox copies of lawyer letter & AGM minutes bookes,N.A.,, Cash in hand ,102001,,1068,
EE-2025-0000143,406001,Garden Maintenance Expenses,Unassigned,30-09-2025,Being cahs paid for changing the tap in garden,N.A.,, Cash in hand ,102001,,100,
EE-2025-0000145,408006,Conveyance Charges,Unassigned,30-09-2025,Being conveyance charges paid for floral tribute flat no.B103 & travel to BMC office for water bill payment,N.A.,, Cash in hand ,102001,,552,
EE-2025-0000154,408003,Printing & Stationary,Unassigned,01-10-2025,Cash paid for printout of letters to B-403,NA,, Cash in hand ,102001,,50,
EE-2025-0000156,408003,Printing & Stationary,Unassigned,05-10-2025,Cash paid for printout of agm copy,NA,, Cash in hand ,102001,,35,
EE-2025-0000158,408006,Conveyance Charges,Unassigned,05-11-2025,Cash paid for rickshaw fare to post office  builder  etc,NA,, Cash in hand ,102001,,137,
EE-2025-0000160,408003,Printing & Stationary,Unassigned,06-11-2025,Cash paid for agm printouts,NA,, Cash in hand ,102001,,850,
EE-2025-0000162,408003,Printing & Stationary,Unassigned,08-11-2025,Cash paid for bmc assessment printout,NA,, Cash in hand ,102001,,86,
EE-2025-0000164,408006,Conveyance Charges,Unassigned,09-11-2025,Cash paid for rickshaw fare to post office  builder  etc,NA,, Cash in hand ,102001,,152,
EE-2025-0000166,408003,Printing & Stationary,Unassigned,13-11-2025,Cash paid for B-403 agreemnt copy printouts and other expenses,NA,, Cash in hand ,102001,,640,
EE-2025-0000168,408003,Printing & Stationary,Unassigned,14-11-2025,Cash paid for printout of mom,NA,, Cash in hand ,102001,,45,
EE-2025-0000170,408003,Printing & Stationary,Unassigned,18-11-2025,Cash paid for printout of B-403 flat document to bmc,NA,, Cash in hand ,102001,,200,
EE-2025-0000172,406007,Repair Maintenance - Electrical,Unassigned,26-11-2025,Cash paid for a wing light timer  battery change  etc,NA,, Cash in hand ,102001,,580,
EE-2025-0000174,406008,Repair Maintenance - Others,Unassigned,26-11-2025,Cash paid for installing tap in a wing terrace,NA,, Cash in hand ,102001,,450,
BE-2025-0000003,0,Bank Transfer,,26-11-2025,Being cash withdrawn,195169,, Cash in hand ,102001,5000.00,,
EE-2025-0000176,408006,Conveyance Charges,Unassigned,03-12-2025,Cash paid for travelling to meet lawyer for B-403,NA,, Cash in hand ,102001,,350,
EE-2025-0000178,408004,Postage & Courier,Unassigned,10-12-2025,Cash paid for speed post to B-403,NA,, Cash in hand ,102001,,99,
EE-2025-0000180,408003,Printing & Stationary,Unassigned,10-12-2025,Cash paid for printout to bmc dept,NA,, Cash in hand ,102001,,77,
